codigo_producto,volumen_producto_total,cajas_asignables_id
BR0046,8665,25b51ca97d24c6dd7fdc2fd6f9551dac; 3ef63ea58bdc563a0f889a62b3874119; 8f6cdeebd6a09f639e27ef1cbb567311
BR0047,2166,25b51ca97d24c6dd7fdc2fd6f9551dac; 3ef63ea58bdc563a0f889a62b3874119; 8f6cdeebd6a09f639e27ef1cbb567311
BR0048,222,1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 963709ce03639618149be23f8bb82ece; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; ab79baee2357a91142d0c868d05f3c31; d85b31778b741c8bdb462d9f332e56d2; d8d0e4bd0a27b5d4b00b32f474a5923a; e67976152cc42ec69a300f4522f58632; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975
BR0049,4328,2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 457aead6b645a6fdaad21f23a4e8ca12; 6bf7838d3709d8f15fdad06ed6484d8e; 8ff369b05ce8c21076793bc345e6ec1e; 963709ce03639618149be23f8bb82ece; ab79baee2357a91142d0c868d05f3c31; af25ed4a56d3b3317fc10fd23b427cc4; c68517097037ec6420e21676ab2f1609; e67976152cc42ec69a300f4522f58632; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; fa8da38322149b23e14a120e71d38975
BR0050,9242,10c5f9edbe2c87186bcdeb991fe8d902; 1416893384452893b004453859dc1ae4; 1cbc364190e4feb6cfbe064584c400ab; 34dbd33aabcf7123c6ee197304f6312d; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 5291917030874f6b0d887d1710a073f8; 563a3fa61d441769163b35905be8987d; 8b92b5a6728066959f3f11c35d1cd62f; 9dbb448086386afae3321dda0441c688; a49d6ed97efd5ce792072d9ef9acf630; a7d151b83674a2f9c36356597a93821c; ad23381bab48bad4640990fdc6a27c9b; d57ede415e9b30ea0e94a15552298aa3; f95687311339e4b9b0ef5622b26fd941; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0051,225,10c5f9edbe2c87186bcdeb991fe8d902; 1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 34dbd33aabcf7123c6ee197304f6312d; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; d85b31778b741c8bdb462d9f332e56d2; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0052,68844,1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 963709ce03639618149be23f8bb82ece; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; ab79baee2357a91142d0c868d05f3c31; d85b31778b741c8bdb462d9f332e56d2; d8d0e4bd0a27b5d4b00b32f474a5923a; e67976152cc42ec69a300f4522f58632; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975
BR0053,2320,10c5f9edbe2c87186bcdeb991fe8d902; 1416893384452893b004453859dc1ae4; 1cbc364190e4feb6cfbe064584c400ab; 34dbd33aabcf7123c6ee197304f6312d; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 5291917030874f6b0d887d1710a073f8; 563a3fa61d441769163b35905be8987d; 8b92b5a6728066959f3f11c35d1cd62f; 9dbb448086386afae3321dda0441c688; a49d6ed97efd5ce792072d9ef9acf630; a7d151b83674a2f9c36356597a93821c; ad23381bab48bad4640990fdc6a27c9b; d57ede415e9b30ea0e94a15552298aa3; f95687311339e4b9b0ef5622b26fd941; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0054,42687,2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 457aead6b645a6fdaad21f23a4e8ca12; 6bf7838d3709d8f15fdad06ed6484d8e; 8ff369b05ce8c21076793bc345e6ec1e; 963709ce03639618149be23f8bb82ece; ab79baee2357a91142d0c868d05f3c31; af25ed4a56d3b3317fc10fd23b427cc4; c68517097037ec6420e21676ab2f1609; e67976152cc42ec69a300f4522f58632; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; fa8da38322149b23e14a120e71d38975
BR0055,74368,1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 963709ce03639618149be23f8bb82ece; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; ab79baee2357a91142d0c868d05f3c31; d85b31778b741c8bdb462d9f332e56d2; d8d0e4bd0a27b5d4b00b32f474a5923a; e67976152cc42ec69a300f4522f58632; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975
BR0056,15355,1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 963709ce03639618149be23f8bb82ece; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; ab79baee2357a91142d0c868d05f3c31; d85b31778b741c8bdb462d9f332e56d2; d8d0e4bd0a27b5d4b00b32f474a5923a; e67976152cc42ec69a300f4522f58632; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975
BR0057,23499,10c5f9edbe2c87186bcdeb991fe8d902; 1416893384452893b004453859dc1ae4; 3479d784dc4ed4c42784cabde22ac149; 34dbd33aabcf7123c6ee197304f6312d; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 5291917030874f6b0d887d1710a073f8; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a49d6ed97efd5ce792072d9ef9acf630; a7d151b83674a2f9c36356597a93821c; ad23381bab48bad4640990fdc6a27c9b; d85b31778b741c8bdb462d9f332e56d2; ea6403e25e3a52198dad19251c207a47; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0058,7710,f201c0669374a768669461ddff1643e4
BR0059,4286,2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 457aead6b645a6fdaad21f23a4e8ca12; 6bf7838d3709d8f15fdad06ed6484d8e; 8ff369b05ce8c21076793bc345e6ec1e; 963709ce03639618149be23f8bb82ece; ab79baee2357a91142d0c868d05f3c31; af25ed4a56d3b3317fc10fd23b427cc4; c68517097037ec6420e21676ab2f1609; e67976152cc42ec69a300f4522f58632; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; fa8da38322149b23e14a120e71d38975
BR0060,28971,10c5f9edbe2c87186bcdeb991fe8d902; 1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 34dbd33aabcf7123c6ee197304f6312d; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; d85b31778b741c8bdb462d9f332e56d2; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0061,4504,10c5f9edbe2c87186bcdeb991fe8d902; 1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 34dbd33aabcf7123c6ee197304f6312d; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; d85b31778b741c8bdb462d9f332e56d2; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0062,6025,10c5f9edbe2c87186bcdeb991fe8d902; 1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 34dbd33aabcf7123c6ee197304f6312d; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; d85b31778b741c8bdb462d9f332e56d2; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0063,11555,10c5f9edbe2c87186bcdeb991fe8d902; 1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 34dbd33aabcf7123c6ee197304f6312d; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; d85b31778b741c8bdb462d9f332e56d2; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0064,14837,2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 457aead6b645a6fdaad21f23a4e8ca12; 6bf7838d3709d8f15fdad06ed6484d8e; 8ff369b05ce8c21076793bc345e6ec1e; 963709ce03639618149be23f8bb82ece; ab79baee2357a91142d0c868d05f3c31; af25ed4a56d3b3317fc10fd23b427cc4; c68517097037ec6420e21676ab2f1609; e67976152cc42ec69a300f4522f58632; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; fa8da38322149b23e14a120e71d38975
BR0065,96294,0b72571a5bb7429ce7de424547e8d27d; 1d004a15dfa567347fd4f43b42afd3a4; 228ba4e5ea3c7574cbd9ce77434d4525; 3cdb44bb6e06ba2151d665a0c599b894; 55b52b97c05b19dbbbefa191622fe36a; 5e09543a8b7a6614f447c98559a39851; 67894c5a8355ca9b7e57b96362fa45f1; 952d7cb277c22fee189451276b46d536; 9a88ed4806deaa5c9b3abac82886d23a; 9bad717e71278467a7e45ca1001c12ee; a12aea41ad9864b83129274495d5d5b2; a778b11e4e4ba54e29a39958cb07f4f2; bbc4a9c702728931b676523ffd513a75; bdfc62c15432bf98daa6314e01c97f4b; dc0b41c3254944ee2f8977c80dc8f455; ddc544b82bb095f53666029f60d7e482; f324c5af11a778e41d0ca8572b5187bb; fe7802fb3f92b710413a4de88233a3f7; fea00d6f87d3f80808e9e8d1b501120a
BR0066,59101,0b72571a5bb7429ce7de424547e8d27d; 116dda17a7b7fb82c62f462ef4a94218; 1d004a15dfa567347fd4f43b42afd3a4; 27f597341f2223c1757e942d65f52be3; 3cdb44bb6e06ba2151d665a0c599b894; 4f08f853cf7f9be28571df66a50bc322; 519a80871f454928779db9ed3e039e2b; 5de73c5764aabd7851aff9fdd3125d98; 5e09543a8b7a6614f447c98559a39851; 6317bf81cd9d3fe0f209963e7fd234f7; 67894c5a8355ca9b7e57b96362fa45f1; a778b11e4e4ba54e29a39958cb07f4f2; a864dfb999785d464e7867269d6489cb; ad02b3d41b4467a5a65a742951a80e72; cb9988b0557e22e3abc2bbe0a56967d0; ce1ff894a22d25ca524b3e3a26227ec6; ceda63d824383fb94ca5e9bd08701d70; dc0b41c3254944ee2f8977c80dc8f455; ddc544b82bb095f53666029f60d7e482; e740f34d87ef8ba88af8bc4375aaebab; fe7802fb3f92b710413a4de88233a3f7
BR0067,17211,2361696c0cf9b4a8490d7098c11e6a51; 457aead6b645a6fdaad21f23a4e8ca12; 689d55a5924317429c37f70116fcf10b; 6a29db0cef2137d2bb15a27d61f064bd; 6bf7838d3709d8f15fdad06ed6484d8e; 8ff369b05ce8c21076793bc345e6ec1e; af25ed4a56d3b3317fc10fd23b427cc4; c68517097037ec6420e21676ab2f1609; e67976152cc42ec69a300f4522f58632; edebe6dd9669ec03369694b6dbbd4c54
BR0068,40139,1333ec917a8a6111a3fac88649307892; 162c41fa859810e889efa37f867819bb; 225c1760c0e9639bbb73f58d280b7a0e; 25a862538c3d2488d1284dc2bd9244f3; 32afd4b4cbf80746743543d141a1b52c; 414d4cf5c1bc8a346f7e4445ede7acbd; 4910b652fb2cf1c609d243a1e78d1919; 4e4ab9c5dd0e741b2d59dd243d6a270a; 5229dfb764d843b66341f7ca5cdec3dd; 5752498adef915345dabc54b32edf146; 600cd59259a79d7fa6a1bffb6451bb8a; 63849e2a342c002e41cdca735b7ffa35; 6e24cdcd39a5b66463bacc58cc283eb7; 746ba2b15e87d0070b74ecc07f6ca350; 79637c70988d89fe3abe191b59c1ed0c; a81b2225c037d3a9acb4e700a03958ae; ad99ed562d5d808977b10fa512bfde8b; beea47cc5f637c6fde9604c5cdd6c572; c96df5913565ba35f3e02e744c9a6dde; d6e2cbc227acca3455d02367e9bd0b2b
BR0069,50453,10c5f9edbe2c87186bcdeb991fe8d902; 34dbd33aabcf7123c6ee197304f6312d; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 5291917030874f6b0d887d1710a073f8; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a49d6ed97efd5ce792072d9ef9acf630; a7d151b83674a2f9c36356597a93821c; ad23381bab48bad4640990fdc6a27c9b; d57ede415e9b30ea0e94a15552298aa3; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0070,34374,1cbc364190e4feb6cfbe064584c400ab; 3826faf22304dbe5bef22f8c36155874; 8b92b5a6728066959f3f11c35d1cd62f; a130566667d4be7bb38053adaefea0af; b8f10d20eb7db7428c07c066fa1e4da0; d57ede415e9b30ea0e94a15552298aa3; f95687311339e4b9b0ef5622b26fd941; fc6931875b8384c7bacd18bb4699795f
BR0071,38905,1416893384452893b004453859dc1ae4; 34dbd33aabcf7123c6ee197304f6312d; 35174969e008414733b7133a380c2f8c; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0072,41795,1416893384452893b004453859dc1ae4; 34dbd33aabcf7123c6ee197304f6312d; 35174969e008414733b7133a380c2f8c; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a7d151b83674a2f9c36356597a93821c; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0073,28834,0b72571a5bb7429ce7de424547e8d27d; 1d004a15dfa567347fd4f43b42afd3a4; 3cdb44bb6e06ba2151d665a0c599b894; 4f08f853cf7f9be28571df66a50bc322; 55b52b97c05b19dbbbefa191622fe36a; 5de73c5764aabd7851aff9fdd3125d98; 5e09543a8b7a6614f447c98559a39851; 6317bf81cd9d3fe0f209963e7fd234f7; 67894c5a8355ca9b7e57b96362fa45f1; 952d7cb277c22fee189451276b46d536; 9bad717e71278467a7e45ca1001c12ee; a778b11e4e4ba54e29a39958cb07f4f2; a864dfb999785d464e7867269d6489cb; ad02b3d41b4467a5a65a742951a80e72; bbc4a9c702728931b676523ffd513a75; cb9988b0557e22e3abc2bbe0a56967d0; ce1ff894a22d25ca524b3e3a26227ec6; dc0b41c3254944ee2f8977c80dc8f455; ddc544b82bb095f53666029f60d7e482; e740f34d87ef8ba88af8bc4375aaebab; fe7802fb3f92b710413a4de88233a3f7
BR0074,26579,1fe6b9010b30d1d429fc0c7a240159aa; 3249c6671a2e400c91ae940376aa4946; 3256a5fed07b421a92abee44a3d93243; 4989f7c44b56191eebb2c0b95763c0db; 6d5c1314ab281dbdd56dc5dde84579b9; 76707310f2a6b601d4f7815c21f6e7bd; b10375e57c7a7f209de7bf3aec5aa29f; c61dafed9b7d2c7f917d4debf65896c1; d0098765b25906b02fe80a96f1e6e287; ddc8f0c662924d5b7914ba35ddb1ebe4
BR0075,21503,0835ff365412a67b720a19713ec250f3; 3256a5fed07b421a92abee44a3d93243; 3f4b03b56bb388655f2cb1495b69f5d7; 6d3c3bcdfc4034e3424078243e7668a1; 9d44d480026dfab07731a73d1d0c6539; ab2be01db2336d90876b25f646f81b48; b1fa69af5a250262387efec5b10a19ae; b5ff628fcb5e9885b7d13c5dd1ddd441; c36eddeb93ed1ad7e063fda32344745b; c9eb200a8d16b9dc82e130d6874c099c; e205014ff79e36431f829f1fab46061c; f1efec47e48187c72213058375afab2c
BR0076,34665,1e4959b0a5703ba491bdc303578ad11c; 3b9cad8a30970ffa68683f11cb2734ba; 74199034c698427710e01bb0d15604d8; 8f61ca662a88d3f0432d0d6a0cfbf2ee; ae072ed4f441d6f7ab5283589778daca; d3d0a6587d8f983d383e032e2b9acacc
BR0077,882124,0835ff365412a67b720a19713ec250f3; 125888817c4da192ce9335454b8d4432; 1fe6b9010b30d1d429fc0c7a240159aa; 3249c6671a2e400c91ae940376aa4946; 3256a5fed07b421a92abee44a3d93243; 3ee40e049bab5e95db9b552be527cd7d; 3f4b03b56bb388655f2cb1495b69f5d7; 4989f7c44b56191eebb2c0b95763c0db; 6d5c1314ab281dbdd56dc5dde84579b9; 76707310f2a6b601d4f7815c21f6e7bd; 9c72b7ef9f82b991ef05900066e9dc1b; a053806f0b23db27a17e90bf971c8a62; a1c08078a73de9700accb1bfa9d293be; b10375e57c7a7f209de7bf3aec5aa29f; bf05ab5b9fe071ca604f12617c73c3ec; c36eddeb93ed1ad7e063fda32344745b; c61dafed9b7d2c7f917d4debf65896c1; c9eb200a8d16b9dc82e130d6874c099c; cc0d190e9c91b2ee40868981c9f6d0f6; ce9d9f5685ddf0df230b3137826b5cde; d0098765b25906b02fe80a96f1e6e287; dcc42a5da445d56728ad8178bf5931e9; ddc8f0c662924d5b7914ba35ddb1ebe4; e205014ff79e36431f829f1fab46061c; eb4895380ccaa410da0fefb6f12b197b
BR0078,1153925,0835ff365412a67b720a19713ec250f3; 3256a5fed07b421a92abee44a3d93243; 3f4b03b56bb388655f2cb1495b69f5d7; 6d3c3bcdfc4034e3424078243e7668a1; 9d44d480026dfab07731a73d1d0c6539; ab2be01db2336d90876b25f646f81b48; b1fa69af5a250262387efec5b10a19ae; b5ff628fcb5e9885b7d13c5dd1ddd441; c36eddeb93ed1ad7e063fda32344745b; c9eb200a8d16b9dc82e130d6874c099c; e205014ff79e36431f829f1fab46061c; f1efec47e48187c72213058375afab2c
BR0079,34751,457aead6b645a6fdaad21f23a4e8ca12; 689d55a5924317429c37f70116fcf10b; 6a29db0cef2137d2bb15a27d61f064bd; 78476d2a5588a720c7742ab9b866c42e; c68517097037ec6420e21676ab2f1609; e743e947473252606cfa14519dbf593b
BR0080,25092,689d55a5924317429c37f70116fcf10b; 6a29db0cef2137d2bb15a27d61f064bd; 78476d2a5588a720c7742ab9b866c42e; e743e947473252606cfa14519dbf593b
BR0081,4121,689d55a5924317429c37f70116fcf10b; 78476d2a5588a720c7742ab9b866c42e; e743e947473252606cfa14519dbf593b
BR0082,39328,02cf77de65b70dd77905e2e33d78478f; 170f5916eaeb0e271ae012eedb1ad645; 60eb77c934f99a121f410ec2037a2a46; a23eeef1c0cd8cfd40b780d65382034a; a2c4cc4e764be062aaefa64a99695dbe; b1fa69af5a250262387efec5b10a19ae; b4d42409ba0a801454f8f3bc60d94ec1; f1efec47e48187c72213058375afab2c
BR0083,70617,0835ff365412a67b720a19713ec250f3; 3256a5fed07b421a92abee44a3d93243; 3f4b03b56bb388655f2cb1495b69f5d7; 6d3c3bcdfc4034e3424078243e7668a1; 9d44d480026dfab07731a73d1d0c6539; ab2be01db2336d90876b25f646f81b48; b1fa69af5a250262387efec5b10a19ae; b5ff628fcb5e9885b7d13c5dd1ddd441; c36eddeb93ed1ad7e063fda32344745b; c9eb200a8d16b9dc82e130d6874c099c; e205014ff79e36431f829f1fab46061c; f1efec47e48187c72213058375afab2c
BR0084,24454,457aead6b645a6fdaad21f23a4e8ca12; 689d55a5924317429c37f70116fcf10b; 6a29db0cef2137d2bb15a27d61f064bd; 78476d2a5588a720c7742ab9b866c42e; c68517097037ec6420e21676ab2f1609; e743e947473252606cfa14519dbf593b
BR0085,17199,689d55a5924317429c37f70116fcf10b; 6a29db0cef2137d2bb15a27d61f064bd; 78476d2a5588a720c7742ab9b866c42e; e743e947473252606cfa14519dbf593b
BR0086,32651,10c5f9edbe2c87186bcdeb991fe8d902; 1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 34dbd33aabcf7123c6ee197304f6312d; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 563a3fa61d441769163b35905be8987d; 9dbb448086386afae3321dda0441c688; a49d6ed97efd5ce792072d9ef9acf630; a7d151b83674a2f9c36356597a93821c; ad23381bab48bad4640990fdc6a27c9b; d85b31778b741c8bdb462d9f332e56d2; d8d0e4bd0a27b5d4b00b32f474a5923a; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; ef2c4cbdd2be88c4d7a73fe0a429c842; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0087,16019,10c5f9edbe2c87186bcdeb991fe8d902; 1c01c33ced1f5bfdb36a399ac98e0c68; 1cbc364190e4feb6cfbe064584c400ab; 34dbd33aabcf7123c6ee197304f6312d; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 5291917030874f6b0d887d1710a073f8; 563a3fa61d441769163b35905be8987d; 8b92b5a6728066959f3f11c35d1cd62f; 9dbb448086386afae3321dda0441c688; a130566667d4be7bb38053adaefea0af; a49d6ed97efd5ce792072d9ef9acf630; a7d151b83674a2f9c36356597a93821c; ad23381bab48bad4640990fdc6a27c9b; b8f10d20eb7db7428c07c066fa1e4da0; d57ede415e9b30ea0e94a15552298aa3; f95687311339e4b9b0ef5622b26fd941; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0088,10654,2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 963709ce03639618149be23f8bb82ece; ab79baee2357a91142d0c868d05f3c31; e67976152cc42ec69a300f4522f58632; edebe6dd9669ec03369694b6dbbd4c54; fa8da38322149b23e14a120e71d38975
BR0089,33240,1416893384452893b004453859dc1ae4; 2361696c0cf9b4a8490d7098c11e6a51; 3479d784dc4ed4c42784cabde22ac149; 35174969e008414733b7133a380c2f8c; 37070e9f43f02e356af14131f16a3112; 371bc8e13ebaec61128f288334956fa5; 6bf7838d3709d8f15fdad06ed6484d8e; 963709ce03639618149be23f8bb82ece; 9dbb448086386afae3321dda0441c688; ab79baee2357a91142d0c868d05f3c31; af25ed4a56d3b3317fc10fd23b427cc4; d85b31778b741c8bdb462d9f332e56d2; d8d0e4bd0a27b5d4b00b32f474a5923a; e67976152cc42ec69a300f4522f58632; ea6403e25e3a52198dad19251c207a47; edebe6dd9669ec03369694b6dbbd4c54; fa8da38322149b23e14a120e71d38975
BR0090,53180,10c5f9edbe2c87186bcdeb991fe8d902; 1c01c33ced1f5bfdb36a399ac98e0c68; 1cbc364190e4feb6cfbe064584c400ab; 34dbd33aabcf7123c6ee197304f6312d; 371bc8e13ebaec61128f288334956fa5; 3826faf22304dbe5bef22f8c36155874; 5291917030874f6b0d887d1710a073f8; 563a3fa61d441769163b35905be8987d; 8b92b5a6728066959f3f11c35d1cd62f; 9dbb448086386afae3321dda0441c688; a130566667d4be7bb38053adaefea0af; a49d6ed97efd5ce792072d9ef9acf630; a7d151b83674a2f9c36356597a93821c; ad23381bab48bad4640990fdc6a27c9b; b8f10d20eb7db7428c07c066fa1e4da0; d57ede415e9b30ea0e94a15552298aa3; f95687311339e4b9b0ef5622b26fd941; fa8da38322149b23e14a120e71d38975; fc6931875b8384c7bacd18bb4699795f
BR0091,35060,10c5f9edbe2c87186bcdeb991fe8d902; 1c01c33ced1f5bfdb36a399ac98e0c68; 1cbc364190e4feb6cfbe064584c400ab; 3826faf22304dbe5bef22f8c36155874; 5291917030874f6b0d887d1710a073f8; 6606e81b2f59d36618cddb9ed77287c3; 8b92b5a6728066959f3f11c35d1cd62f; a130566667d4be7bb38053adaefea0af; ad23381bab48bad4640990fdc6a27c9b; b104736a19fe0c796651c18805508482; b8f10d20eb7db7428c07c066fa1e4da0; d57ede415e9b30ea0e94a15552298aa3; f95687311339e4b9b0ef5622b26fd941; fc6931875b8384c7bacd18bb4699795f
BR0092,995319,2361696c0cf9b4a8490d7098c11e6a51; 457aead6b645a6fdaad21f23a4e8ca12; 689d55a5924317429c37f70116fcf10b; 6a29db0cef2137d2bb15a27d61f064bd; 6bf7838d3709d8f15fdad06ed6484d8e; 8ff369b05ce8c21076793bc345e6ec1e; af25ed4a56d3b3317fc10fd23b427cc4; c68517097037ec6420e21676ab2f1609; e67976152cc42ec69a300f4522f58632; edebe6dd9669ec03369694b6dbbd4c54
