codigo_producto,caja_grosor_mm,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto
BR0207,5,396.0,295.0,227.0
BR0207,5,398.0,297.0,219.0
BR0207,5,396.0,295.0,209.0
BR0207,5,396.0,295.0,219.0
BR0207,5,396.0,295.0,211.0
BR0207,5,400.0,300.0,204.0
BR0207,5,400.0,300.0,214.0
BR0207,5,396.0,295.0,224.0
BR0207,5,390.0,292.0,220.0
BR0207,5,396.0,295.0,214.0
BR0207,5,400.0,300.0,224.0
BR0207,5,390.0,292.0,222.0
BR0207,5,398.0,297.0,209.0
BR0207,5,393.0,294.0,216.0
BR0207,5,398.0,297.0,224.0
BR0207,5,397.0,296.0,224.0
BR0207,5,390.0,292.0,225.0
BR0207,5,400.0,299.0,224.0
BR0208,5,389.0,256.0,261.0
BR0208,5,400.0,265.0,265.0
BR0208,5,400.0,265.0,255.0
BR0208,5,393.0,258.0,268.0
BR0208,5,393.0,258.0,263.0
BR0208,5,400.0,265.0,260.0
BR0208,5,393.0,258.0,258.0
BR0208,5,390.0,262.0,255.0
BR0208,5,400.0,265.0,250.0
BR0208,5,403.0,265.0,260.0
BR0208,5,400.0,265.0,245.0
BR0209,5,400.0,300.0,194.0
BR0209,5,390.0,292.0,211.0
BR0209,5,396.0,295.0,194.0
BR0209,5,398.0,297.0,194.0
BR0209,5,390.0,292.0,212.0
BR0209,5,391.0,292.0,198.0
BR0209,5,398.0,297.0,199.0
BR0209,5,400.0,298.0,204.0
BR0209,5,396.0,295.0,209.0
BR0209,5,396.0,295.0,211.0
BR0209,5,400.0,300.0,204.0
BR0209,5,390.0,292.0,202.0
BR0209,5,396.0,295.0,204.0
BR0209,5,394.0,295.0,194.0
BR0209,5,400.0,300.0,199.0
BR0209,5,398.0,297.0,209.0
BR0209,5,396.0,295.0,202.0
BR0209,5,393.0,294.0,201.0
BR0209,5,398.0,297.0,204.0
BR0209,5,400.0,300.0,194.0
BR0209,5,390.0,292.0,211.0
BR0209,5,396.0,295.0,194.0
BR0209,5,398.0,297.0,194.0
BR0209,5,390.0,292.0,212.0
BR0209,5,391.0,292.0,198.0
BR0209,5,398.0,297.0,199.0
BR0209,5,400.0,298.0,204.0
BR0209,5,396.0,295.0,209.0
BR0209,5,396.0,295.0,211.0
BR0209,5,400.0,300.0,204.0
BR0209,5,390.0,292.0,202.0
BR0209,5,396.0,295.0,204.0
BR0209,5,394.0,295.0,194.0
BR0209,5,400.0,300.0,199.0
BR0209,5,398.0,297.0,209.0
BR0209,5,396.0,295.0,202.0
BR0209,5,393.0,294.0,201.0
BR0209,5,398.0,297.0,204.0
BR0210,5,390.0,292.0,195.0
BR0210,5,400.0,300.0,194.0
BR0210,5,390.0,292.0,191.0
BR0210,5,400.0,300.0,183.0
BR0210,5,394.0,295.0,189.0
BR0210,5,396.0,295.0,194.0
BR0210,5,398.0,297.0,194.0
BR0210,5,398.0,297.0,179.0
BR0210,5,394.0,293.0,189.0
BR0210,5,398.0,297.0,189.0
BR0210,5,400.0,300.0,188.0
BR0210,5,398.0,297.0,184.0
BR0210,5,400.0,300.0,183.0
BR0210,5,396.0,295.0,184.0
BR0210,5,394.0,295.0,194.0
BR0210,5,396.0,295.0,189.0
BR0210,5,400.0,298.0,182.0
BR0210,5,400.0,300.0,178.0
BR0211,5,390.0,292.0,195.0
BR0211,5,400.0,300.0,194.0
BR0211,5,390.0,292.0,191.0
BR0211,5,400.0,300.0,183.0
BR0211,5,394.0,295.0,189.0
BR0211,5,396.0,295.0,194.0
BR0211,5,398.0,297.0,194.0
BR0211,5,398.0,297.0,179.0
BR0211,5,394.0,293.0,189.0
BR0211,5,398.0,297.0,189.0
BR0211,5,400.0,300.0,188.0
BR0211,5,398.0,297.0,184.0
BR0211,5,400.0,300.0,183.0
BR0211,5,396.0,295.0,184.0
BR0211,5,394.0,295.0,194.0
BR0211,5,396.0,295.0,189.0
BR0211,5,400.0,298.0,182.0
BR0211,5,400.0,300.0,178.0
BR0212,5,398.0,297.0,363.0
BR0212,5,400.0,300.0,362.0
BR0213,5,393.0,294.0,221.0
BR0213,5,398.0,297.0,219.0
BR0213,5,396.0,295.0,219.0
BR0213,5,396.0,295.0,211.0
BR0213,5,400.0,300.0,204.0
BR0213,5,400.0,300.0,214.0
BR0213,5,390.0,292.0,220.0
BR0213,5,396.0,295.0,214.0
BR0213,5,390.0,292.0,222.0
BR0213,5,398.0,297.0,209.0
BR0213,5,393.0,294.0,216.0
BR0214,5,400.0,300.0,194.0
BR0214,5,396.0,295.0,194.0
BR0214,5,398.0,297.0,194.0
BR0214,5,391.0,292.0,198.0
BR0214,5,398.0,297.0,199.0
BR0214,5,400.0,298.0,204.0
BR0214,5,400.0,300.0,204.0
BR0214,5,400.0,300.0,188.0
BR0214,5,390.0,292.0,202.0
BR0214,5,396.0,295.0,204.0
BR0214,5,394.0,295.0,194.0
BR0214,5,400.0,300.0,199.0
BR0214,5,396.0,295.0,202.0
BR0214,5,393.0,294.0,201.0
BR0214,5,398.0,297.0,204.0
BR0215,5,400.0,300.0,194.0
BR0215,5,396.0,295.0,194.0
BR0215,5,398.0,297.0,194.0
BR0215,5,391.0,292.0,198.0
BR0215,5,398.0,297.0,199.0
BR0215,5,400.0,298.0,204.0
BR0215,5,400.0,300.0,204.0
BR0215,5,400.0,300.0,188.0
BR0215,5,390.0,292.0,202.0
BR0215,5,396.0,295.0,204.0
BR0215,5,394.0,295.0,194.0
BR0215,5,400.0,300.0,199.0
BR0215,5,396.0,295.0,202.0
BR0215,5,393.0,294.0,201.0
BR0215,5,398.0,297.0,204.0
BR0216,5,400.0,265.0,178.0
BR0216,5,400.0,265.0,194.0
BR0216,5,389.0,256.0,192.0
BR0216,5,393.0,258.0,189.0
BR0216,5,393.0,258.0,194.0
BR0216,5,400.0,265.0,183.0
BR0217,5,400.0,300.0,183.0
BR0217,5,394.0,295.0,189.0
BR0217,5,398.0,297.0,179.0
BR0217,5,394.0,293.0,189.0
BR0217,5,398.0,297.0,189.0
BR0217,5,400.0,300.0,173.0
BR0217,5,396.0,295.0,181.0
BR0217,5,396.0,295.0,179.0
BR0217,5,400.0,300.0,188.0
BR0217,5,398.0,297.0,184.0
BR0217,5,400.0,300.0,183.0
BR0217,5,396.0,295.0,184.0
BR0217,5,395.0,294.0,180.0
BR0217,5,396.0,295.0,189.0
BR0217,5,400.0,298.0,182.0
BR0217,5,400.0,300.0,178.0
BR0217,5,390.0,292.0,185.0
BR0218,5,390.0,292.0,195.0
BR0218,5,400.0,300.0,194.0
BR0218,5,390.0,292.0,191.0
BR0218,5,400.0,300.0,183.0
BR0218,5,394.0,295.0,189.0
BR0218,5,396.0,295.0,194.0
BR0218,5,398.0,297.0,194.0
BR0218,5,398.0,297.0,179.0
BR0218,5,394.0,293.0,189.0
BR0218,5,398.0,297.0,189.0
BR0218,5,396.0,295.0,181.0
BR0218,5,396.0,295.0,179.0
BR0218,5,400.0,300.0,188.0
BR0218,5,398.0,297.0,184.0
BR0218,5,400.0,300.0,183.0
BR0218,5,396.0,295.0,184.0
BR0218,5,394.0,295.0,194.0
BR0218,5,396.0,295.0,189.0
BR0218,5,400.0,298.0,182.0
BR0218,5,400.0,300.0,178.0
BR0218,5,390.0,292.0,185.0
BR0219,5,394.0,295.0,177.0
BR0219,5,390.0,292.0,182.0
BR0219,5,400.0,300.0,183.0
BR0219,5,398.0,297.0,179.0
BR0219,5,400.0,300.0,168.0
BR0219,5,400.0,300.0,173.0
BR0219,5,396.0,295.0,181.0
BR0219,5,396.0,295.0,179.0
BR0219,5,400.0,300.0,183.0
BR0219,5,390.0,292.0,177.0
BR0219,5,398.0,297.0,174.0
BR0219,5,396.0,295.0,174.0
BR0219,5,395.0,294.0,180.0
BR0219,5,400.0,298.0,182.0
BR0219,5,400.0,300.0,178.0
BR0220,5,393.0,258.0,204.0
BR0220,5,393.0,258.0,209.0
BR0220,5,400.0,265.0,194.0
BR0220,5,400.0,265.0,204.0
BR0220,5,389.0,256.0,207.0
BR0220,5,400.0,265.0,209.0
BR0221,5,400.0,265.0,194.0
BR0221,5,393.0,258.0,194.0
BR0221,5,400.0,265.0,183.0
BR0221,5,393.0,258.0,199.0
BR0222,5,390.0,262.0,228.0
BR0222,5,400.0,265.0,224.0
BR0222,5,400.0,265.0,219.0
BR0222,5,393.0,258.0,219.0
BR0222,5,400.0,265.0,214.0
BR0222,5,400.0,255.0,224.0
BR0222,5,393.0,258.0,224.0
BR0222,5,400.0,265.0,209.0
BR0223,5,393.0,258.0,204.0
BR0223,5,393.0,258.0,209.0
BR0223,5,400.0,265.0,194.0
BR0223,5,400.0,265.0,204.0
BR0223,5,389.0,256.0,207.0
BR0223,5,400.0,265.0,209.0
BR0224,5,400.0,265.0,158.0
BR0225,5,400.0,265.0,178.0
BR0225,5,393.0,258.0,164.0
BR0225,5,400.0,260.0,178.0
BR0225,5,400.0,265.0,158.0
BR0226,5,393.0,258.0,204.0
BR0226,5,393.0,258.0,209.0
BR0226,5,400.0,265.0,194.0
BR0226,5,400.0,265.0,204.0
BR0226,5,389.0,256.0,207.0
BR0226,5,400.0,265.0,209.0
BR0227,5,393.0,258.0,204.0
BR0227,5,400.0,265.0,194.0
BR0227,5,400.0,265.0,204.0
BR0227,5,393.0,258.0,189.0
BR0227,5,393.0,258.0,194.0
BR0227,5,400.0,265.0,183.0
BR0227,5,393.0,258.0,199.0
BR0228,5,393.0,258.0,204.0
BR0228,5,393.0,258.0,209.0
BR0228,5,400.0,265.0,194.0
BR0228,5,400.0,265.0,204.0
BR0228,5,389.0,256.0,207.0
BR0228,5,400.0,265.0,209.0
BR0229,5,390.0,262.0,228.0
BR0229,5,400.0,265.0,224.0
BR0229,5,400.0,265.0,219.0
BR0229,5,393.0,258.0,219.0
BR0229,5,400.0,265.0,214.0
BR0229,5,400.0,255.0,224.0
BR0229,5,393.0,258.0,224.0
BR0229,5,400.0,265.0,209.0
BR0230,5,398.0,297.0,159.0
BR0230,5,400.0,300.0,158.0
BR0230,5,398.0,297.0,154.0
BR0230,5,396.0,295.0,154.0
BR0230,5,400.0,300.0,148.0
BR0230,5,394.0,295.0,158.0
BR0231,5,400.0,300.0,194.0
BR0231,5,390.0,292.0,191.0
BR0231,5,400.0,300.0,183.0
BR0231,5,394.0,295.0,189.0
BR0231,5,396.0,295.0,194.0
BR0231,5,398.0,297.0,194.0
BR0231,5,394.0,293.0,189.0
BR0231,5,398.0,297.0,189.0
BR0231,5,400.0,300.0,188.0
BR0231,5,398.0,297.0,184.0
BR0231,5,400.0,300.0,183.0
BR0231,5,396.0,295.0,184.0
BR0231,5,394.0,295.0,194.0
BR0231,5,396.0,295.0,189.0
BR0231,5,400.0,298.0,182.0
BR0231,5,400.0,300.0,178.0
BR0232,5,396.0,295.0,273.0
BR0232,5,396.0,295.0,266.0
BR0232,5,400.0,299.0,260.0
BR0232,5,396.0,295.0,268.0
BR0232,5,396.0,295.0,288.0
BR0232,5,405.0,300.0,265.0
BR0232,5,390.0,292.0,281.0
BR0232,5,398.0,297.0,288.0
BR0232,5,398.0,297.0,283.0
BR0232,5,400.0,300.0,270.0
BR0232,5,396.0,295.0,283.0
BR0232,5,400.0,300.0,260.0
BR0232,5,389.0,290.0,281.0
BR0232,5,400.0,300.0,290.0
BR0232,5,390.0,292.0,276.0
BR0232,5,400.0,300.0,280.0
BR0232,5,400.0,300.0,285.0
BR0232,5,400.0,300.0,265.0
BR0232,5,400.0,301.0,267.0
BR0232,5,398.0,297.0,278.0
BR0232,5,396.0,295.0,278.0
BR0233,5,396.0,295.0,328.0
BR0233,5,396.0,295.0,313.0
BR0233,5,400.0,300.0,311.0
BR0233,5,400.0,300.0,301.0
BR0233,5,400.0,298.0,326.0
BR0233,5,400.0,300.0,316.0
BR0234,5,393.0,258.0,204.0
BR0234,5,393.0,258.0,209.0
BR0234,5,400.0,265.0,194.0
BR0234,5,400.0,265.0,204.0
BR0234,5,389.0,256.0,207.0
BR0234,5,400.0,265.0,209.0
BR0235,5,400.0,265.0,280.0
BR0235,5,389.0,290.0,281.0
BR0235,5,400.0,265.0,301.0
BR0235,5,403.0,265.0,275.0
BR0235,5,400.0,265.0,296.0
BR0235,5,389.0,290.0,299.0
BR0235,5,400.0,265.0,285.0
BR0236,5,400.0,265.0,280.0
BR0236,5,400.0,265.0,275.0
BR0236,5,403.0,265.0,270.0
BR0236,5,389.0,290.0,281.0
BR0236,5,403.0,265.0,275.0
BR0236,5,400.0,265.0,296.0
BR0236,5,400.0,265.0,285.0
BR0237,5,390.0,292.0,261.0
BR0237,5,400.0,299.0,260.0
BR0237,5,396.0,295.0,249.0
BR0237,5,400.0,300.0,250.0
BR0237,5,398.0,297.0,249.0
BR0237,5,398.0,297.0,239.0
BR0237,5,400.0,300.0,260.0
BR0237,5,400.0,300.0,245.0
BR0237,5,400.0,298.0,255.0
BR0237,5,396.0,295.0,242.0
BR0237,5,400.0,300.0,255.0
BR0237,5,396.0,295.0,254.0
BR0238,5,400.0,300.0,296.0
BR0238,5,389.0,294.0,299.0
BR0238,5,396.0,295.0,293.0
BR0238,5,396.0,295.0,288.0
BR0238,5,396.0,295.0,308.0
BR0238,5,398.0,297.0,303.0
BR0238,5,405.0,300.0,265.0
BR0238,5,390.0,292.0,281.0
BR0238,5,396.0,295.0,298.0
BR0238,5,398.0,297.0,288.0
BR0238,5,398.0,297.0,283.0
BR0238,5,400.0,300.0,270.0
BR0238,5,396.0,295.0,296.0
BR0238,5,396.0,295.0,283.0
BR0238,5,400.0,300.0,290.0
BR0238,5,398.0,297.0,293.0
BR0238,5,400.0,300.0,280.0
BR0238,5,400.0,300.0,285.0
BR0238,5,400.0,300.0,301.0
BR0238,5,400.0,301.0,267.0
BR0238,5,398.0,297.0,278.0
BR0238,5,389.0,290.0,299.0
BR0238,5,396.0,295.0,278.0
BR0238,5,390.0,292.0,296.0
BR0239,5,393.0,258.0,278.0
BR0239,5,400.0,265.0,280.0
BR0239,5,400.0,265.0,265.0
BR0239,5,400.0,265.0,255.0
BR0239,5,393.0,258.0,268.0
BR0239,5,393.0,258.0,263.0
BR0239,5,400.0,265.0,260.0
BR0239,5,400.0,265.0,275.0
BR0239,5,400.0,265.0,270.0
BR0239,5,403.0,265.0,270.0
BR0239,5,403.0,265.0,275.0
BR0239,5,403.0,265.0,260.0
BR0239,5,400.0,265.0,285.0
BR0240,5,393.0,258.0,278.0
BR0240,5,400.0,265.0,280.0
BR0240,5,400.0,265.0,265.0
BR0240,5,400.0,265.0,255.0
BR0240,5,393.0,258.0,268.0
BR0240,5,393.0,258.0,263.0
BR0240,5,400.0,265.0,260.0
BR0240,5,400.0,265.0,275.0
BR0240,5,400.0,265.0,270.0
BR0240,5,403.0,265.0,270.0
BR0240,5,403.0,265.0,275.0
BR0240,5,403.0,265.0,260.0
BR0240,5,400.0,265.0,285.0
BR0241,5,390.0,292.0,266.0
BR0241,5,390.0,292.0,261.0
BR0241,5,396.0,295.0,273.0
BR0241,5,396.0,295.0,266.0
BR0241,5,400.0,299.0,260.0
BR0241,5,390.0,292.0,271.0
BR0241,5,396.0,295.0,268.0
BR0241,5,400.0,300.0,250.0
BR0241,5,405.0,300.0,265.0
BR0241,5,390.0,292.0,281.0
BR0241,5,398.0,297.0,283.0
BR0241,5,400.0,300.0,270.0
BR0241,5,396.0,295.0,283.0
BR0241,5,400.0,300.0,260.0
BR0241,5,396.0,295.0,263.0
BR0241,5,389.0,290.0,281.0
BR0241,5,400.0,298.0,255.0
BR0241,5,390.0,292.0,276.0
BR0241,5,400.0,300.0,280.0
BR0241,5,400.0,300.0,285.0
BR0241,5,400.0,300.0,265.0
BR0241,5,400.0,300.0,255.0
BR0241,5,400.0,301.0,267.0
BR0241,5,398.0,297.0,278.0
BR0241,5,396.0,295.0,278.0
BR0241,5,400.0,265.0,285.0
BR0242,5,396.0,295.0,273.0
BR0242,5,396.0,295.0,266.0
BR0242,5,400.0,299.0,260.0
BR0242,5,390.0,292.0,271.0
BR0242,5,396.0,295.0,268.0
BR0242,5,396.0,295.0,288.0
BR0242,5,405.0,300.0,265.0
BR0242,5,390.0,292.0,281.0
BR0242,5,398.0,297.0,288.0
BR0242,5,398.0,297.0,283.0
BR0242,5,400.0,300.0,270.0
BR0242,5,396.0,295.0,283.0
BR0242,5,400.0,300.0,260.0
BR0242,5,396.0,295.0,263.0
BR0242,5,389.0,290.0,281.0
BR0242,5,390.0,292.0,276.0
BR0242,5,400.0,300.0,280.0
BR0242,5,400.0,300.0,285.0
BR0242,5,400.0,300.0,265.0
BR0242,5,400.0,301.0,267.0
BR0242,5,398.0,297.0,278.0
BR0242,5,396.0,295.0,278.0
BR0243,5,400.0,300.0,296.0
BR0243,5,396.0,295.0,293.0
BR0243,5,396.0,295.0,308.0
BR0243,5,398.0,297.0,303.0
BR0243,5,396.0,295.0,298.0
BR0243,5,396.0,295.0,313.0
BR0243,5,390.0,292.0,315.0
BR0243,5,396.0,295.0,296.0
BR0243,5,400.0,300.0,311.0
BR0243,5,400.0,300.0,290.0
BR0243,5,398.0,297.0,293.0
BR0243,5,400.0,300.0,301.0
BR0243,5,400.0,300.0,316.0
BR0244,5,396.0,295.0,273.0
BR0244,5,396.0,295.0,266.0
BR0244,5,400.0,299.0,260.0
BR0244,5,390.0,292.0,271.0
BR0244,5,396.0,295.0,268.0
BR0244,5,396.0,295.0,288.0
BR0244,5,405.0,300.0,265.0
BR0244,5,390.0,292.0,281.0
BR0244,5,398.0,297.0,288.0
BR0244,5,398.0,297.0,283.0
BR0244,5,400.0,300.0,270.0
BR0244,5,396.0,295.0,283.0
BR0244,5,400.0,300.0,260.0
BR0244,5,396.0,295.0,263.0
BR0244,5,389.0,290.0,281.0
BR0244,5,390.0,292.0,276.0
BR0244,5,400.0,300.0,280.0
BR0244,5,400.0,300.0,285.0
BR0244,5,400.0,300.0,265.0
BR0244,5,400.0,301.0,267.0
BR0244,5,398.0,297.0,278.0
BR0244,5,396.0,295.0,278.0
BR0245,5,390.0,262.0,238.0
BR0245,5,389.0,256.0,261.0
BR0245,5,400.0,265.0,265.0
BR0245,5,400.0,265.0,255.0
BR0245,5,393.0,258.0,268.0
BR0245,5,393.0,258.0,254.0
BR0245,5,393.0,258.0,263.0
BR0245,5,400.0,265.0,260.0
BR0245,5,400.0,265.0,229.0
BR0245,5,388.0,255.0,245.0
BR0245,5,388.0,255.0,255.0
BR0245,5,393.0,258.0,258.0
BR0245,5,393.0,258.0,249.0
BR0245,5,400.0,265.0,240.0
BR0245,5,390.0,262.0,255.0
BR0245,5,400.0,255.0,240.0
BR0245,5,400.0,265.0,234.0
BR0245,5,390.0,262.0,245.0
BR0245,5,400.0,265.0,250.0
BR0245,5,393.0,258.0,244.0
BR0245,5,403.0,265.0,260.0
BR0245,5,400.0,265.0,245.0
BR0245,5,400.0,265.0,240.0
BR0246,5,393.0,258.0,278.0
BR0246,5,389.0,256.0,261.0
BR0246,5,400.0,265.0,265.0
BR0246,5,400.0,265.0,255.0
BR0246,5,393.0,258.0,268.0
BR0246,5,393.0,258.0,254.0
BR0246,5,393.0,258.0,263.0
BR0246,5,400.0,265.0,260.0
BR0246,5,400.0,265.0,275.0
BR0246,5,400.0,265.0,270.0
BR0246,5,403.0,265.0,270.0
BR0246,5,388.0,255.0,255.0
BR0246,5,393.0,258.0,258.0
BR0246,5,393.0,258.0,249.0
BR0246,5,400.0,265.0,240.0
BR0246,5,390.0,262.0,255.0
BR0246,5,403.0,265.0,275.0
BR0246,5,400.0,265.0,250.0
BR0246,5,403.0,265.0,260.0
BR0246,5,400.0,265.0,245.0
BR0246,5,400.0,265.0,240.0
BR0247,5,395.0,265.0,328.0
BR0247,5,395.0,265.0,338.0
BR0247,5,400.0,265.0,331.0
BR0247,5,405.0,274.0,340.0
BR0248,5,389.0,278.0,373.0
BR0248,5,398.0,297.0,363.0
BR0248,5,398.0,297.0,358.0
BR0248,5,396.0,295.0,328.0
BR0248,5,405.0,274.0,340.0
BR0248,5,400.0,300.0,362.0
BR0248,5,400.0,298.0,326.0
BR0248,5,400.0,300.0,316.0
BR0248,5,389.0,278.0,368.0
BR0249,5,400.0,300.0,296.0
BR0249,5,396.0,295.0,308.0
BR0249,5,398.0,297.0,303.0
BR0249,5,396.0,295.0,298.0
BR0249,5,396.0,295.0,313.0
BR0249,5,390.0,292.0,315.0
BR0249,5,400.0,300.0,311.0
BR0249,5,400.0,300.0,301.0
BR0249,5,400.0,298.0,326.0
BR0249,5,400.0,300.0,316.0
BR0250,5,400.0,300.0,296.0
BR0250,5,396.0,295.0,308.0
BR0250,5,398.0,297.0,303.0
BR0250,5,396.0,295.0,298.0
BR0250,5,396.0,295.0,313.0
BR0250,5,390.0,292.0,315.0
BR0250,5,400.0,300.0,311.0
BR0250,5,400.0,300.0,301.0
BR0250,5,400.0,298.0,326.0
BR0250,5,400.0,300.0,316.0
BR0251,5,395.0,265.0,338.0
BR0251,5,405.0,274.0,340.0
BR0251,5,389.0,278.0,368.0
BR0252,5,395.0,265.0,338.0
BR0252,5,405.0,274.0,340.0
BR0252,5,389.0,278.0,368.0
BR0253,5,389.0,278.0,373.0
BR0253,5,398.0,297.0,363.0
BR0253,5,398.0,297.0,358.0
BR0253,5,396.0,295.0,328.0
BR0253,5,405.0,274.0,340.0
BR0253,5,400.0,300.0,362.0
BR0253,5,400.0,298.0,326.0
BR0253,5,400.0,300.0,316.0
BR0253,5,389.0,278.0,368.0
BR0253,5,389.0,278.0,373.0
BR0253,5,398.0,297.0,363.0
BR0253,5,398.0,297.0,358.0
BR0253,5,396.0,295.0,328.0
BR0253,5,405.0,274.0,340.0
BR0253,5,400.0,300.0,362.0
BR0253,5,400.0,298.0,326.0
BR0253,5,400.0,300.0,316.0
BR0253,5,389.0,278.0,368.0
BR0254,5,389.0,278.0,373.0
BR0254,5,398.0,297.0,363.0
BR0254,5,398.0,297.0,358.0
BR0254,5,396.0,295.0,328.0
BR0254,5,405.0,274.0,340.0
BR0254,5,400.0,300.0,362.0
BR0254,5,400.0,298.0,326.0
BR0254,5,400.0,300.0,316.0
BR0254,5,389.0,278.0,368.0
BR0255,5,389.0,278.0,373.0
BR0255,5,398.0,297.0,363.0
BR0255,5,398.0,297.0,358.0
BR0255,5,400.0,300.0,362.0
BR0256,5,389.0,278.0,373.0
BR0256,5,398.0,297.0,363.0
BR0256,5,398.0,297.0,358.0
BR0256,5,400.0,300.0,362.0
BR0256,5,389.0,278.0,368.0
BR0257,5,400.0,300.0,296.0
BR0257,5,396.0,295.0,308.0
BR0257,5,398.0,297.0,303.0
BR0257,5,396.0,295.0,298.0
BR0257,5,396.0,295.0,313.0
BR0257,5,390.0,292.0,315.0
BR0257,5,400.0,300.0,311.0
BR0257,5,400.0,300.0,301.0
BR0257,5,400.0,298.0,326.0
BR0257,5,400.0,300.0,316.0
BR0258,5,400.0,300.0,296.0
BR0258,5,396.0,295.0,308.0
BR0258,5,398.0,297.0,303.0
BR0258,5,396.0,295.0,298.0
BR0258,5,396.0,295.0,313.0
BR0258,5,390.0,292.0,315.0
BR0258,5,400.0,300.0,311.0
BR0258,5,400.0,300.0,301.0
BR0258,5,400.0,298.0,326.0
BR0258,5,400.0,300.0,316.0
BR0259,5,393.0,258.0,278.0
BR0259,5,389.0,256.0,261.0
BR0259,5,400.0,265.0,265.0
BR0259,5,400.0,265.0,255.0
BR0259,5,393.0,258.0,268.0
BR0259,5,393.0,258.0,254.0
BR0259,5,393.0,258.0,263.0
BR0259,5,400.0,265.0,260.0
BR0259,5,400.0,265.0,275.0
BR0259,5,400.0,265.0,270.0
BR0259,5,403.0,265.0,270.0
BR0259,5,393.0,258.0,258.0
BR0259,5,390.0,262.0,255.0
BR0259,5,403.0,265.0,275.0
BR0259,5,400.0,265.0,250.0
BR0259,5,403.0,265.0,260.0
BR0259,5,400.0,265.0,245.0
BR0260,5,393.0,258.0,234.0
BR0260,5,390.0,262.0,238.0
BR0260,5,390.0,262.0,228.0
BR0260,5,400.0,265.0,224.0
BR0260,5,400.0,265.0,229.0
BR0260,5,400.0,265.0,219.0
BR0260,5,393.0,258.0,239.0
BR0260,5,390.0,262.0,236.0
BR0260,5,400.0,265.0,234.0
BR0261,5,389.0,256.0,217.0
BR0261,5,400.0,265.0,219.0
BR0261,5,400.0,265.0,204.0
BR0261,5,389.0,256.0,222.0
BR0261,5,393.0,258.0,219.0
BR0261,5,393.0,258.0,214.0
BR0261,5,400.0,265.0,214.0
BR0261,5,400.0,265.0,209.0
BR0262,5,389.0,256.0,217.0
BR0262,5,400.0,265.0,219.0
BR0262,5,400.0,265.0,204.0
BR0262,5,389.0,256.0,222.0
BR0262,5,393.0,258.0,219.0
BR0262,5,393.0,258.0,214.0
BR0262,5,400.0,265.0,214.0
BR0262,5,400.0,265.0,209.0
BR0263,5,389.0,256.0,217.0
BR0263,5,393.0,258.0,204.0
BR0263,5,393.0,258.0,209.0
BR0263,5,400.0,265.0,219.0
BR0263,5,400.0,265.0,204.0
BR0263,5,389.0,256.0,222.0
BR0263,5,393.0,258.0,219.0
BR0263,5,393.0,258.0,214.0
BR0263,5,400.0,265.0,214.0
BR0263,5,400.0,265.0,209.0
BR0264,5,389.0,256.0,217.0
BR0264,5,390.0,262.0,228.0
BR0264,5,393.0,258.0,209.0
BR0264,5,400.0,265.0,224.0
BR0264,5,400.0,265.0,219.0
BR0264,5,400.0,265.0,204.0
BR0264,5,389.0,256.0,222.0
BR0264,5,393.0,258.0,219.0
BR0264,5,393.0,258.0,214.0
BR0264,5,400.0,265.0,214.0
BR0264,5,400.0,255.0,224.0
BR0264,5,393.0,258.0,224.0
BR0264,5,400.0,265.0,209.0
BR0265,5,393.0,258.0,204.0
BR0265,5,393.0,258.0,209.0
BR0265,5,400.0,265.0,194.0
BR0265,5,400.0,265.0,204.0
BR0265,5,393.0,258.0,194.0
BR0265,5,393.0,258.0,199.0
BR0265,5,389.0,256.0,207.0
BR0265,5,400.0,265.0,209.0
BR0266,5,396.0,295.0,273.0
BR0266,5,396.0,295.0,268.0
BR0266,5,405.0,300.0,265.0
BR0266,5,390.0,292.0,281.0
BR0266,5,398.0,297.0,283.0
BR0266,5,400.0,300.0,270.0
BR0266,5,396.0,295.0,283.0
BR0266,5,400.0,300.0,260.0
BR0266,5,389.0,290.0,281.0
BR0266,5,390.0,292.0,276.0
BR0266,5,400.0,300.0,280.0
BR0266,5,400.0,300.0,285.0
BR0266,5,400.0,300.0,265.0
BR0266,5,400.0,301.0,267.0
BR0266,5,398.0,297.0,278.0
BR0266,5,396.0,295.0,278.0
BR0267,5,395.0,265.0,328.0
BR0267,5,395.0,265.0,338.0
BR0267,5,400.0,265.0,331.0
BR0267,5,405.0,274.0,340.0
BR0268,5,390.0,292.0,195.0
BR0268,5,400.0,300.0,194.0
BR0268,5,396.0,295.0,194.0
BR0268,5,398.0,297.0,194.0
BR0268,5,391.0,292.0,198.0
BR0268,5,398.0,297.0,189.0
BR0268,5,398.0,297.0,199.0
BR0268,5,400.0,298.0,204.0
BR0268,5,400.0,300.0,204.0
BR0268,5,400.0,300.0,188.0
BR0268,5,390.0,292.0,202.0
BR0268,5,396.0,295.0,204.0
BR0268,5,394.0,295.0,194.0
BR0268,5,400.0,300.0,199.0
BR0268,5,396.0,295.0,189.0
BR0268,5,396.0,295.0,202.0
BR0268,5,393.0,294.0,201.0
BR0268,5,398.0,297.0,204.0
BR0269,5,400.0,300.0,194.0
BR0269,5,390.0,292.0,211.0
BR0269,5,396.0,295.0,194.0
BR0269,5,398.0,297.0,194.0
BR0269,5,390.0,292.0,212.0
BR0269,5,398.0,297.0,199.0
BR0269,5,400.0,298.0,204.0
BR0269,5,396.0,295.0,209.0
BR0269,5,396.0,295.0,211.0
