codigo_producto,volumen_producto_total,cajas_asignables_id
BR0280,87449,173e7987f487b6c7b81b4264f2b747eb; 17eb41b333100d37e5061f79b4ac6d1b; 26faf9a11f723e796c11396a6a8ebbeb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 6ecff7742d4a01e1ada1f078a109ba73; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; cdb9a6015047b3cac1a67886a85826eb; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0281,19900,1e7a707b9183161f7ace342c7f4cd2e6; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; ca51e9959c92f5ee112b262b32b0906b; dc1de49033a3ee1314e007b70f96e862; ecf787428007d25a0f29d1b250a67a26
BR0282,19984,41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 8eab0cbfe7d0e1a9e77336d53f090da8; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; b9a729f7ac411dc4783dea402bf4e617; cdb9a6015047b3cac1a67886a85826eb
BR0283,25144,29a2bc4fc890e39d70390e626d735e03; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; ca51e9959c92f5ee112b262b32b0906b
BR0284,57430,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 2fc396cb826bcbc3b29d2c06311d798b; 304075b644c240eec0e5f51ec37ab9e1; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 8e2fe7956d42472482d9dd1c9658d7a3; 91989cfbd02fbc00379eee2a7e8883b2; 98b55be8ca40579535ed996639895fb5; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; b9398e343219088e12e38f6e5de941dd; bcb9d9ee678c253fda9306695d6b70da; dc1de49033a3ee1314e007b70f96e862; dcb0e779a9fa066abfd5ba5d40a9f80e; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; f5f3efff7c88ba437f641c49fa136da5; fcc3ee3ebc86c553e5f951274d02868e
BR0285,8419,079828584749f89c6e998317886ea4cf; 12cda4806343d3747bf24b8ec4cdadcb; 178715e6ca333e5115401f00656608e8; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222
BR0286,2671,01a2a319402ed2155292c04d8748e16f; 04dce8fd28129cc6fd826678996329a4; 2672589f472af79bacad6c7c33493f99; 30cfce68c5506ad8e83e32665dba84af; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 7510744deb35b8055ca061a7050d2558; 8bf863b2f8f69860aa58c46da51f27e0; d66062da2ea02af9a197381fef2d9894; d81b530895a2d13487237f6d150a1ad3; eb35ea3a60188f7974c4d3e95df76b3e; f01b49bf8183944154fdfa651ba118c4; fce36b1b860f566c05d3e06484e6f4e2
BR0287,110857,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 7632b3c0a3c65e1b117ccd6cba79974b; 895cc0310e1ec8880587a025b4de25c5; 9317de4d372953f9cc16590fec56b525; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0288,127450,2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; aaad0d1b004d04c77682b2a0b96a5d01; c8c092bbf8da5f80452c66c38d27305f; e04ec2d8fbdb602a330f68e409a51828; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0289,46462,016d196c89dcfcb306b853a776a879b9; 2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 623e13a6f27840cacf8833829b96bf96; 7020820d5a0bbcdbce99d2bacc1b842c; 753d01aabf3b6395956963f247d3e588; c8c092bbf8da5f80452c66c38d27305f; d2932d6ed51161bd7a1ea59210d291e9; e44f97bd70a4b2cae9c6a92f763a956e
BR0290,34241,895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0291,53472,73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; d66062da2ea02af9a197381fef2d9894
BR0292,61797,057b7f8c3772129fb0b8cccf3c827c80; 895cc0310e1ec8880587a025b4de25c5; 8eab0cbfe7d0e1a9e77336d53f090da8; ae15293d8a6de7c947025fc6cfa939e6; bd62436e72b572461e548cf6e4bfdd7d
BR0293,65498,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; efbf9fb4de26ed4bd82dc7987c339263
BR0294,8197,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 74672f3b7169d951bca4a5beba21c127; 881d2510504c58b1ba4b294fb0c5fc6f; d66062da2ea02af9a197381fef2d9894
BR0295,27938,340bacb8c1792bfc8b3b0346513c0585; 7da91c27eac81d6700500603e8a6f2b6; ca51e9959c92f5ee112b262b32b0906b; efbf9fb4de26ed4bd82dc7987c339263
BR0296,42128,340bacb8c1792bfc8b3b0346513c0585; 7da91c27eac81d6700500603e8a6f2b6; ca51e9959c92f5ee112b262b32b0906b; efbf9fb4de26ed4bd82dc7987c339263
BR0297,112903,14d18b4fe55db299198b72b757676714; 21c62b75156dd5065f3a69d3ca17bd2a; 5540053054e3b007c2b33cf079112b44; 5b4cc53c24420ba0af64043ef301d562
BR0298,28852,14d18b4fe55db299198b72b757676714; 21c62b75156dd5065f3a69d3ca17bd2a; 5540053054e3b007c2b33cf079112b44; 5b4cc53c24420ba0af64043ef301d562; 67b9abfdbe5dc6b73367171bfd67bb34
BR0299,10947,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; efbf9fb4de26ed4bd82dc7987c339263
BR0300,537174,016d196c89dcfcb306b853a776a879b9; 1165f46c14ad39e8aff41843a7897545; 1796127c405e4518189e46823d051892; 2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 6fc48aeaa4ad4d08049b3e7b9d1dcdc7; 908589535d3feeff9a55c9b5050b8cec; 96cc55859ea53c974a329f68b1873c45; c8898fc66f1c4e56f02718e10a4dc36b; c8c092bbf8da5f80452c66c38d27305f; e44f97bd70a4b2cae9c6a92f763a956e; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0301,84080,02d7c6680102bd11e067c00c9b71ab9c; 1d53cb238c8997b85dde2badf022947f; 1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 31efc1c0803e25872c67b5cafd4452af; 4a996ddd03e81fc2dbda07eb0ca1135d; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; fc5516122a48681b6a5d3d70768ee02a
BR0302,743209,016d196c89dcfcb306b853a776a879b9; 0f5b2c3965220d94c55adb3a660ea179; 1796127c405e4518189e46823d051892; 2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 623e13a6f27840cacf8833829b96bf96; 6fc48aeaa4ad4d08049b3e7b9d1dcdc7; 7020820d5a0bbcdbce99d2bacc1b842c; c8898fc66f1c4e56f02718e10a4dc36b; c8c092bbf8da5f80452c66c38d27305f; e44f97bd70a4b2cae9c6a92f763a956e
BR0303,9612,a0e80ca7d2bb3cb6df1766f5e88cc700; e54ba3b46441c641610ec42e56d62cfb
BR0304,151589,3cf1a63192a337f8ff673510206eeb38; 422f2d20698727bf9c992c916d6e1280; a2de065ba628ff467813c87f29407f52; de625e52b93ea2a6217778fe2b09fc61
BR0305,28870,057b7f8c3772129fb0b8cccf3c827c80; 093e0a1389e0cc0f644ceea470a3cc01; 0b1eab65d0cf634954fecfe2e9f2b337; 2e7072e1d4bab0ba69dc9fbcc31fec42; 31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 44dcef2d118371320d6b3f36794b10c0; 47c07ae5e4f5be415e627b0a32de919e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 7632b3c0a3c65e1b117ccd6cba79974b; 76804e6b1364af327bf84306838fb3dc; 88010501620c4b95512a32d77431ca04; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; ae15293d8a6de7c947025fc6cfa939e6; bd62436e72b572461e548cf6e4bfdd7d; ecd82512cc8da13211c6468d7a34dc18; f5067cc6a3b074ffb10fb6fb4be1e49b
BR0306,890712,0b1eab65d0cf634954fecfe2e9f2b337; 173e7987f487b6c7b81b4264f2b747eb; 26faf9a11f723e796c11396a6a8ebbeb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 6ecff7742d4a01e1ada1f078a109ba73; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0307,36192,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 173e7987f487b6c7b81b4264f2b747eb; 26f487cc0845944e95b444daec3a1306; 2e7072e1d4bab0ba69dc9fbcc31fec42; 44dcef2d118371320d6b3f36794b10c0; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 7632b3c0a3c65e1b117ccd6cba79974b; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; 9ee5a9d773daf4331eb9a9a32fd5c416; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e; f5067cc6a3b074ffb10fb6fb4be1e49b
BR0308,32017,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 304075b644c240eec0e5f51ec37ab9e1; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 8e2fe7956d42472482d9dd1c9658d7a3; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; bcb9d9ee678c253fda9306695d6b70da; dc1de49033a3ee1314e007b70f96e862; dcb0e779a9fa066abfd5ba5d40a9f80e; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; f5f3efff7c88ba437f641c49fa136da5; fcc3ee3ebc86c553e5f951274d02868e
BR0309,77493,079828584749f89c6e998317886ea4cf; 12cda4806343d3747bf24b8ec4cdadcb; 178715e6ca333e5115401f00656608e8; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222
BR0310,84202,8b7268f62c39e84c6021139d1853033a; 9d663d6fbbf9278fd6d1ff5b0f69fcf0
BR0310,93171,cdb9a6015047b3cac1a67886a85826eb
BR0311,56338,8160c89bbb62d764c17dc0473fdc343d; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; efbf9fb4de26ed4bd82dc7987c339263
BR0312,56648,8160c89bbb62d764c17dc0473fdc343d; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; efbf9fb4de26ed4bd82dc7987c339263
BR0313,99361,8160c89bbb62d764c17dc0473fdc343d; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; efbf9fb4de26ed4bd82dc7987c339263
BR0314,449345,026560e43f3fc6afe0ce89d7ddf61626; 178715e6ca333e5115401f00656608e8; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 2aaaa77d77af6aa72778a4150b345b3a; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; b9e5f64dda13af4491872ff4649b5e0c; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0314,438153,026560e43f3fc6afe0ce89d7ddf61626; 178715e6ca333e5115401f00656608e8; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; b9e5f64dda13af4491872ff4649b5e0c; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0315,76559,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; caf23015f00564375858e0103ede771c; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe
BR0316,57896,079828584749f89c6e998317886ea4cf; 0c16d97fd1cb7d10a71d89cb360a797d; 12cda4806343d3747bf24b8ec4cdadcb; 178715e6ca333e5115401f00656608e8; 1e88f58b415233ddb0092e1d2c28df9b; 2aaaa77d77af6aa72778a4150b345b3a; 3d854c34dff8fe0ca450fb0ddff18030; 4c289dfcdb1f9fab8de1224c88f288d0; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; 943e0903ad219cb18a0fe562dc236b51; a605d791d310a87baa2feab30fb797ca; bb1778b417b37db9194a7958762985ee; bee1ee50d857c700c72bb718c6f645db; c4dc72a8c2e71b31cfcf50cbf201120c; caf23015f00564375858e0103ede771c; dbb291248e849bc6807762eb48e5f5cf; dff48f35bc511050803671ac6c77a7ad; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222; f609bd5b4ffc901bae0837e2befee31d
BR0317,58373,079828584749f89c6e998317886ea4cf; 0c16d97fd1cb7d10a71d89cb360a797d; 12cda4806343d3747bf24b8ec4cdadcb; 178715e6ca333e5115401f00656608e8; 1e88f58b415233ddb0092e1d2c28df9b; 2aaaa77d77af6aa72778a4150b345b3a; 3d854c34dff8fe0ca450fb0ddff18030; 4c289dfcdb1f9fab8de1224c88f288d0; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; 943e0903ad219cb18a0fe562dc236b51; a605d791d310a87baa2feab30fb797ca; bb1778b417b37db9194a7958762985ee; bee1ee50d857c700c72bb718c6f645db; c4dc72a8c2e71b31cfcf50cbf201120c; caf23015f00564375858e0103ede771c; dbb291248e849bc6807762eb48e5f5cf; dff48f35bc511050803671ac6c77a7ad; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222; f609bd5b4ffc901bae0837e2befee31d
BR0318,23876,51aad97f31764e75e2acc0338a14bf47; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; 8bf863b2f8f69860aa58c46da51f27e0; b2890b93821dc2fabaab0a8bdffc0ba8; d81b530895a2d13487237f6d150a1ad3; fce36b1b860f566c05d3e06484e6f4e2
BR0319,24396,079828584749f89c6e998317886ea4cf; 0c16d97fd1cb7d10a71d89cb360a797d; 12cda4806343d3747bf24b8ec4cdadcb; 1e88f58b415233ddb0092e1d2c28df9b; 21c62b75156dd5065f3a69d3ca17bd2a; 3f8910e5e628e2a1e8860abc613831a1; 4c289dfcdb1f9fab8de1224c88f288d0; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 881d2510504c58b1ba4b294fb0c5fc6f; 885aee15b4c95bd5d5555f83e9a85673; 943e0903ad219cb18a0fe562dc236b51; bb1778b417b37db9194a7958762985ee; bee1ee50d857c700c72bb718c6f645db; c4dc72a8c2e71b31cfcf50cbf201120c; caf23015f00564375858e0103ede771c; dff48f35bc511050803671ac6c77a7ad; e0d433aeaa4baf03cc4513652ee489fe; e9213639f465101cf8b1650e880514c2; f3108b9695ef6420ab92a29c97d1f222
BR0320,10948,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 7da91c27eac81d6700500603e8a6f2b6; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0321,279675,02d7c6680102bd11e067c00c9b71ab9c; 23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 31efc1c0803e25872c67b5cafd4452af; 3ec465fc7f05b17abe8bfa7600eba425; 4a996ddd03e81fc2dbda07eb0ca1135d; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; 7d5bf7157bac4cddab76a52a1d8dd41d; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54
BR0322,466351,1e7a707b9183161f7ace342c7f4cd2e6; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; ca51e9959c92f5ee112b262b32b0906b; ecf787428007d25a0f29d1b250a67a26
BR0323,12817,340bacb8c1792bfc8b3b0346513c0585; 41136b77a9847287fa2ca119a0fa7f1e; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb
BR0324,142401,1235d2c994be7bb77d7eef060ecf96f6; 22a6616ef34a0a850df2b9b66c6692d5; 67e5f2924f62dfd36097f40431a1322b; 753d01aabf3b6395956963f247d3e588; b281d88dcd50202f658effb9caa9381f; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0325,51347,1f6eec46c4bff93e6ca5467f4a87f6d8; 6093dbae5b82d5102791a23c6f654dea; 8b7268f62c39e84c6021139d1853033a; c68517097037ec6420e21676ab2f1609; ca4da811f5581149b5b3f47ec84c9c5a; fc5516122a48681b6a5d3d70768ee02a
BR0326,65147,02d7c6680102bd11e067c00c9b71ab9c; 1f6eec46c4bff93e6ca5467f4a87f6d8; 31efc1c0803e25872c67b5cafd4452af; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; fc5516122a48681b6a5d3d70768ee02a
BR0327,58364,02d7c6680102bd11e067c00c9b71ab9c; 1f6eec46c4bff93e6ca5467f4a87f6d8; 8b7268f62c39e84c6021139d1853033a; ca4da811f5581149b5b3f47ec84c9c5a; fc5516122a48681b6a5d3d70768ee02a
BR0328,36180,016d196c89dcfcb306b853a776a879b9; 2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; 96cc55859ea53c974a329f68b1873c45; c8c092bbf8da5f80452c66c38d27305f; d68bb9499fead9bc241623f072442bde; e44f97bd70a4b2cae9c6a92f763a956e; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0329,33395,016d196c89dcfcb306b853a776a879b9; 2bcfb295bee600aa6914bbd06f5891b6; 3ec465fc7f05b17abe8bfa7600eba425; 8b80c8d77eb3777361876e4229da899d; 908589535d3feeff9a55c9b5050b8cec; 96cc55859ea53c974a329f68b1873c45; c8c092bbf8da5f80452c66c38d27305f; d20c085d39ceb93f1f9dbe59c29a4786; d68bb9499fead9bc241623f072442bde; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0330,36080,016d196c89dcfcb306b853a776a879b9; 2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 908589535d3feeff9a55c9b5050b8cec; 96cc55859ea53c974a329f68b1873c45; c8c092bbf8da5f80452c66c38d27305f; d68bb9499fead9bc241623f072442bde; e44f97bd70a4b2cae9c6a92f763a956e; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0331,28544,016d196c89dcfcb306b853a776a879b9; 2bcfb295bee600aa6914bbd06f5891b6; 3ec465fc7f05b17abe8bfa7600eba425; 8b80c8d77eb3777361876e4229da899d; 908589535d3feeff9a55c9b5050b8cec; 96cc55859ea53c974a329f68b1873c45; c8c092bbf8da5f80452c66c38d27305f; d20c085d39ceb93f1f9dbe59c29a4786; d68bb9499fead9bc241623f072442bde; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0332,739501,1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; fc5516122a48681b6a5d3d70768ee02a
BR0332,729264,1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; fc5516122a48681b6a5d3d70768ee02a
BR0333,58078,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 304075b644c240eec0e5f51ec37ab9e1; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 8e2fe7956d42472482d9dd1c9658d7a3; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; bcb9d9ee678c253fda9306695d6b70da; dc1de49033a3ee1314e007b70f96e862; dcb0e779a9fa066abfd5ba5d40a9f80e; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; f5f3efff7c88ba437f641c49fa136da5; fcc3ee3ebc86c553e5f951274d02868e
BR0334,794245,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
BR0334,636908,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
